-36, 257, 12, -574, 18, 0, -143, 1006, 49;
-39, 256, 9, -581, 27, -10, -155, 1001, 37;
-36, 262, 13, -567, 58, 0, -140, 1021, 51;
-35, 264, 13, -560, 79, 2, -136, 1032, 54;
-35, 265, 12, -558, 95, 0, -139, 1035, 50;
-35, 266, 12, -552, 112, -1, -138, 1040, 49;
-34, 269, 12, -543, 132, 0, -135, 1049, 50;
-33, 270, 13, -533, 151, 0, -132, 1056, 51;
-35, 270, 10, -530, 161, -7, -138, 1054, 42;
-33, 273, 12, -513, 183, -2, -129, 1066, 48;
-34, 273, 10, -506, 195, -7, -133, 1065, 41;
-32, 276, 11, -488, 216, -3, -124, 1077, 46;
-30, 278, 12, -471, 233, -1, -119, 1085, 48;
-32, 277, 9, -463, 241, -9, -124, 1081, 38;
-25, 283, 14, -430, 271, 5, -101, 1106, 58;
-26, 283, 13, -416, 282, 1, -101, 1106, 53;
-29, 280, 9, -411, 282, -12, -114, 1094, 35;
-27, 282, 9, -389, 297, -9, -106, 1102, 38;
-23, 285, 11, -362, 316, -3, -93, 1115, 46;
-21, 288, 13, -336, 332, 1, -82, 1125, 52;
-19, 289, 13, -312, 344, 2, -75, 1130, 53;
-15, 293, 16, -280, 363, 11, -58, 1145, 64;
-16, 291, 13, -267, 362, 0, -65, 1135, 51;
-18, 288, 9, -254, 361, -9, -72, 1126, 38;
-17, 289, 9, -229, 368, -10, -67, 1128, 38;
-10, 295, 15, -186, 392, 7, -39, 1153, 60;
-9, 295, 14, -164, 396, 4, -36, 1151, 56;
-9, 293, 12, -143, 395, -1, -37, 1146, 49;
-4, 297, 15, -107, 410, 8, -17, 1160, 61;
-3, 297, 15, -81, 413, 8, -11, 1161, 61;
-3, 295, 13, -62, 407, 0, -15, 1152, 51;
-4, 293, 10, -42, 402, -6, -17, 1144, 42;
0, 296, 13, -7, 411, 1, 0, 1154, 52;
0, 293, 11, 12, 403, -5, -2, 1145, 43;
1, 294, 11, 41, 404, -3, 6, 1147, 46;
5, 296, 14, 76, 410, 4, 23, 1157, 56;
4, 293, 11, 92, 397, -5, 17, 1143, 43;
9, 296, 14, 130, 405, 5, 38, 1156, 58;
8, 293, 12, 149, 393, -2, 35, 1144, 48;
12, 294, 13, 179, 392, 2, 47, 1148, 54;
16, 296, 16, 214, 395, 12, 65, 1158, 66;
13, 291, 12, 225, 373, -2, 53, 1137, 48;
19, 295, 16, 264, 380, 12, 77, 1152, 66;
21, 294, 16, 288, 370, 11, 83, 1148, 65;
22, 293, 16, 310, 360, 10, 88, 1144, 64;
17, 285, 9, 311, 328, -10, 67, 1113, 37;
19, 285, 10, 337, 320, -7, 76, 1113, 41;
22, 286, 12, 364, 314, -1, 89, 1116, 49;
21, 281, 9, 375, 292, -10, 82, 1099, 37;
28, 287, 16, 415, 299, 9, 112, 1120, 62;
28, 283, 14, 427, 278, 3, 109, 1106, 54;
28, 281, 13, 442, 261, 0, 110, 1097, 51;
27, 278, 11, 454, 241, -4, 108, 1086, 45;
29, 277, 12, 472, 227, -2, 114, 1082, 47;
27, 273, 9, 477, 201, -12, 106, 1064, 35;
32, 276, 13, 505, 199, 2, 127, 1076, 53;
31, 272, 11, 510, 175, -4, 122, 1061, 45;
34, 273, 14, 530, 166, 3, 135, 1065, 55;
31, 267, 9, 526, 135, -9, 121, 1041, 38;
31, 265, 10, 536, 117, -8, 124, 1036, 39;
37, 269, 15, 560, 115, 7, 146, 1049, 59;
39, 268, 16, 571, 101, 11, 154, 1048, 65;
36, 263, 13, 567, 73, 2, 143, 1029, 54;
36, 261, 13, 569, 51, 0, 141, 1019, 50;
34, 257, 11, 566, 26, -5, 135, 1004, 43;
39, 260, 15, 581, 20, 7, 152, 1014, 60;
34, 253, 10, 566, -14, -7, 133, 988, 41;
33, 250, 9, 562, -35, -9, 130, 978, 38;
32, 248, 9, 558, -56, -11, 127, 968, 36;
34, 248, 11, 561, -69, -5, 134, 969, 44;
38, 250, 15, 568, -76, 6, 148, 977, 59;
35, 247, 13, 557, -100, 1, 139, 963, 52;
37, 247, 15, 555, -113, 6, 145, 963, 59;
35, 244, 14, 544, -134, 4, 140, 953, 56;
30, 237, 9, 519, -167, -10, 118, 928, 37;
33, 240, 13, 521, -172, 1, 131, 937, 53;
32, 238, 13, 507, -191, 0, 126, 929, 51;
29, 234, 11, 488, -213, -5, 116, 915, 44;
27, 232, 10, 470, -233, -8, 108, 905, 40;
29, 233, 12, 463, -241, 0, 115, 909, 50;
28, 231, 13, 448, -256, 0, 111, 904, 51;
26, 229, 11, 425, -275, -4, 101, 893, 45;
28, 231, 15, 420, -277, 8, 112, 903, 60;
22, 225, 10, 385, -305, -7, 88, 879, 42;
20, 223, 9, 362, -321, -10, 80, 871, 38;
24, 227, 15, 358, -316, 7, 96, 888, 59;
23, 226, 15, 337, -327, 7, 91, 884, 60;
16, 220, 9, 297, -355, -9, 64, 858, 38;
16, 220, 11, 279, -360, -4, 64, 861, 44;
19, 224, 16, 270, -355, 9, 76, 875, 63;
16, 221, 14, 239, -369, 3, 63, 865, 55;
16, 223, 16, 221, -371, 10, 65, 870, 63;
11, 218, 12, 183, -389, -1, 43, 852, 48;
13, 221, 15, 169, -384, 9, 51, 864, 62;
5, 215, 9, 123, -408, -10, 20, 838, 38;
4, 215, 10, 100, -409, -6, 18, 841, 42;
8, 220, 16, 90, -396, 9, 32, 860, 63;
7, 221, 16, 65, -396, 11, 27, 862, 65;
1, 217, 12, 26, -410, 0, 5, 846, 50;
0, 216, 12, -2, -412, -2, -3, 843, 47;
-1, 217, 12, -27, -410, 0, -7, 846, 50;
-3, 216, 12, -55, -409, -1, -15, 846, 49;
-3, 219, 15, -74, -399, 6, -12, 856, 58;
-8, 216, 11, -113, -408, -5, -33, 842, 43;
-11, 215, 10, -142, -407, -8, -44, 840, 40;
-7, 221, 16, -150, -383, 9, -27, 865, 62;
-8, 222, 16, -174, -376, 11, -32, 869, 64;
-16, 217, 10, -220, -390, -9, -63, 846, 39;
-13, 222, 14, -230, -368, 5, -51, 867, 57;
-15, 222, 14, -256, -361, 3, -60, 868, 55;
-17, 222, 13, -282, -354, 1, -68, 869, 52;
-17, 225, 14, -301, -339, 6, -68, 878, 58;
-21, 224, 12, -330, -335, 0, -82, 874, 50;
-22, 225, 13, -351, -323, 0, -87, 879, 50;
-26, 223, 9, -382, -321, -10, -105, 871, 38;
-25, 227, 12, -395, -301, -2, -100, 885, 47;
-29, 226, 10, -421, -294, -9, -114, 881, 39;
-25, 232, 15, -423, -264, 7, -98, 907, 59;
-28, 232, 13, -446, -254, 1, -109, 906, 52;
-27, 235, 15, -457, -234, 6, -107, 918, 59;
-33, 232, 10, -487, -233, -8, -129, 906, 41;
-30, 237, 14, -489, -204, 4, -117, 927, 55;
-36, 234, 9, -519, -203, -12, -141, 913, 35;
-29, 243, 16, -507, -163, 11, -115, 948, 65;
-30, 245, 16, -518, -145, 11, -117, 956, 65;
-37, 239, 9, -550, -149, -10, -147, 935, 37;
-38, 241, 9, -558, -130, -10, -149, 942, 38;
-37, 244, 10, -562, -108, -6, -146, 953, 42;
-38, 245, 10, -570, -91, -8, -150, 958, 40;
-38, 248, 11, -572, -70, -6, -148, 968, 43;
-37, 251, 12, -572, -47, -2, -144, 980, 48;
-38, 251, 11, -578, -31, -6, -150, 982, 43;
-38, 253, 11, -579, -12, -6, -150, 989, 43;
-35, 258, 14, -569, 17, 4, -137, 1010, 56;
-38, 257, 11, -577, 27, -5, -148, 1005, 44;
-36, 261, 13, -568, 51, 0, -141, 1019, 51;
-37, 261, 11, -570, 65, -4, -146, 1020, 44;
-38, 262, 10, -569, 80, -9, -150, 1022, 39;
-33, 268, 15, -546, 114, 6, -129, 1048, 59;
-32, 270, 15, -538, 134, 7, -126, 1056, 60;
-38, 266, 9, -548, 133, -11, -148, 1039, 36;
-32, 273, 14, -522, 166, 3, -126, 1065, 55;
-29, 276, 16, -505, 189, 9, -116, 1079, 62;
-28, 278, 16, -492, 207, 10, -112, 1086, 63;
-30, 277, 13, -487, 215, 1, -120, 1081, 52;
-29, 278, 13, -472, 231, 1, -115, 1087, 53;
-26, 282, 15, -451, 253, 7, -104, 1101, 60;
-31, 277, 9, -453, 250, -10, -123, 1083, 37;
-28, 281, 11, -428, 271, -4, -111, 1097, 45;
-26, 283, 11, -409, 286, -3, -105, 1103, 46;
-22, 287, 14, -380, 308, 5, -89, 1119, 57;
-23, 286, 12, -366, 315, 0, -91, 1117, 50;
-24, 285, 10, -352, 319, -8, -95, 1112, 40;
-22, 286, 11, -328, 332, -6, -87, 1118, 43;
-22, 286, 10, -309, 340, -9, -86, 1118, 39;
-18, 289, 11, -280, 355, -3, -73, 1129, 46;
-17, 290, 11, -256, 363, -4, -68, 1131, 45;
-11, 295, 16, -217, 386, 9, -44, 1152, 63;
-12, 293, 13, -201, 384, 1, -48, 1144, 52;
-8, 296, 15, -168, 398, 8, -33, 1156, 61;
-7, 296, 15, -145, 401, 6, -29, 1155, 58;
-6, 296, 14, -119, 405, 5, -24, 1155, 57;
-8, 293, 11, -104, 398, -5, -31, 1143, 43;
-8, 291, 9, -82, 395, -10, -31, 1138, 37;
0, 297, 15, -37, 415, 7, -2, 1161, 59;
2, 299, 16, -7, 420, 11, 9, 1166, 64;
0, 295, 13, 10, 410, 1, 3, 1154, 52;
3, 297, 14, 40, 413, 4, 14, 1158, 56;
1, 292, 10, 53, 398, -9, 4, 1140, 39;
2, 292, 10, 80, 395, -9, 10, 1139, 39;
10, 298, 16, 127, 412, 10, 42, 1163, 64;
8, 293, 12, 141, 395, -1, 33, 1146, 49;
7, 290, 10, 159, 382, -9, 30, 1134, 39;
15, 296, 16, 204, 396, 10, 61, 1157, 64;
10, 288, 9, 207, 366, -11, 40, 1126, 36;
15, 291, 13, 244, 370, 0, 60, 1138, 50;
14, 288, 10, 259, 352, -9, 55, 1123, 39;
15, 287, 9, 282, 343, -9, 60, 1119, 38;
18, 287, 11, 311, 338, -3, 73, 1123, 46;
23, 289, 14, 342, 336, 4, 89, 1129, 56;
23, 287, 13, 361, 322, 2, 92, 1122, 54;
22, 284, 11, 374, 302, -5, 87, 1108, 44;
22, 281, 9, 388, 283, -10, 86, 1096, 38;
28, 284, 14, 423, 285, 4, 110, 1110, 57;
25, 279, 10, 428, 258, -8, 98, 1089, 40;
28, 280, 12, 452, 249, -1, 111, 1092, 49;
29, 278, 12, 468, 234, 0, 115, 1086, 49;
34, 281, 16, 496, 231, 11, 135, 1096, 65;
28, 272, 9, 486, 191, -11, 109, 1061, 36;
35, 277, 15, 520, 194, 8, 138, 1080, 61;
29, 268, 9, 510, 156, -12, 114, 1047, 35;
34, 271, 13, 534, 151, 0, 133, 1057, 51;
32, 266, 10, 535, 125, -7, 126, 1040, 42;
31, 264, 9, 540, 104, -10, 124, 1029, 38;
35, 265, 13, 558, 96, 0, 139, 1036, 51;
36, 264, 13, 565, 78, 1, 142, 1030, 53;
32, 258, 9, 557, 47, -10, 128, 1008, 37;
34, 257, 10, 564, 31, -6, 133, 1006, 42;
34, 255, 10, 565, 11, -7, 132, 997, 41;
33, 252, 9, 562, -11, -11, 128, 986, 37;
39, 257, 16, 583, -9, 10, 155, 1005, 63;
36, 252, 13, 571, -37, 0, 142, 986, 51;
34, 249, 11, 563, -62, -4, 135, 973, 45;
39, 252, 16, 575, -65, 11, 154, 985, 65;
37, 248, 14, 562, -90, 4, 144, 970, 57;
37, 247, 15, 558, -106, 7, 146, 966, 60;
37, 246, 15, 550, -124, 7, 144, 960, 60;
31, 239, 10, 526, -158, -7, 123, 934, 41;
32, 239, 12, 521, -170, -1, 127, 934, 48;
36, 242, 16, 522, -174, 11, 141, 944, 65;
34, 239, 15, 505, -196, 6, 132, 932, 59;
31, 235, 13, 485, -218, 0, 121, 919, 52;
30, 234, 13, 469, -235, 0, 117, 912, 51;
28, 231, 12, 451, -253, -1, 110, 903, 48;
28, 232, 14, 439, -262, 3, 112, 904, 55;
24, 227, 10, 410, -288, -7, 94, 886, 41;
26, 228, 13, 400, -292, 1, 101, 892, 53;
26, 229, 15, 386, -300, 6, 102, 893, 59;
22, 225, 13, 358, -319, 0, 89, 880, 50;
21, 224, 12, 336, -331, 0, 83, 875, 50;
17, 221, 10, 307, -350, -7, 68, 862, 41;
17, 221, 11, 288, -356, -3, 68, 863, 46;
19, 223, 15, 275, -355, 6, 75, 873, 59;
15, 220, 12, 243, -371, 0, 60, 860, 50;
15, 221, 14, 224, -374, 4, 60, 864, 56;
11, 218, 12, 191, -388, -2, 44, 852, 47;
11, 219, 13, 170, -389, 1, 44, 856, 53;
5, 214, 9, 130, -408, -11, 20, 836, 36;
5, 216, 11, 111, -406, -4, 23, 844, 45;
8, 220, 15, 98, -395, 9, 33, 860, 62;
1, 214, 10, 54, -416, -8, 4, 836, 39;
4, 219, 15, 43, -401, 7, 18, 856, 60;
0, 216, 12, 5, -413, -3, -1, 843, 46;
-2, 215, 11, -23, -414, -5, -11, 840, 44;
0, 219, 14, -38, -402, 6, -3, 855, 58;
-6, 215, 11, -77, -412, -6, -25, 840, 43;
-3, 220, 15, -90, -395, 8, -13, 859, 61;
-8, 218, 12, -125, -400, 0, -31, 850, 50;
-8, 219, 13, -149, -392, 2, -34, 855, 53;
-7, 222, 16, -166, -379, 10, -30, 867, 64;
-10, 222, 15, -195, -375, 7, -40, 866, 60;
-12, 222, 15, -219, -368, 7, -46, 869, 60;
-16, 220, 12, -254, -369, -1, -64, 860, 48;
-21, 218, 9, -287, -370, -10, -82, 852, 37;
-22, 219, 9, -309, -359, -9, -86, 857, 38;
-21, 222, 11, -326, -343, -4, -85, 868, 45;
-25, 221, 9, -354, -337, -9, -97, 865, 38;
-23, 226, 13, -365, -315, 0, -90, 882, 51;
-24, 227, 13, -385, -302, 0, -95, 887, 51;
-25, 229, 13, -403, -287, 2, -98, 894, 53;
-29, 227, 10, -431, -282, -6, -113, 888, 42;
-29, 230, 12, -445, -264, -3, -113, 898, 47;
-25, 236, 16, -446, -233, 12, -98, 923, 66;
-32, 232, 11, -480, -236, -6, -125, 906, 43;
-34, 232, 9, -500, -225, -11, -135, 906, 36;
-28, 241, 16, -491, -185, 11, -110, 941, 65;
-34, 237, 11, -519, -185, -4, -134, 926, 45;
-34, 239, 12, -529, -165, -3, -134, 935, 47;
-31, 245, 16, -527, -135, 9, -122, 957, 62;
-33, 245, 14, -542, -123, 3, -131, 956, 54;
-32, 248, 15, -544, -99, 8, -127, 970, 61;
-36, 246, 12, -562, -92, -3, -143, 962, 47;
-37, 248, 11, -568, -73, -3, -144, 969, 46;
-32, 255, 16, -557, -39, 11, -127, 995, 65;
-38, 251, 11, -578, -38, -6, -150, 980, 43;
-34, 257, 15, -566, -5, 7, -133, 1004, 60;
-38, 255, 11, -578, 1, -4, -148, 996, 45;
-34, 261, 15, -565, 32, 6, -133, 1018, 59;
-38, 258, 11, -576, 39, -5, -149, 1009, 43;
-33, 264, 15, -559, 71, 7, -132, 1032, 59;
-35, 264, 13, -560, 84, 1, -137, 1033, 53;
-32, 269, 15, -546, 110, 8, -127, 1049, 62;
-32, 270, 15, -541, 127, 6, -128, 1053, 59;
-34, 269, 12, -540, 138, 0, -134, 1051, 50;
-33, 271, 13, -528, 158, 1, -130, 1060, 52;
-35, 271, 11, -525, 168, -6, -136, 1057, 43;
-31, 275, 13, -504, 194, 2, -122, 1075, 54;
-30, 277, 14, -489, 212, 4, -117, 1083, 56;
-32, 276, 11, -484, 220, -4, -125, 1078, 45;
-30, 278, 11, -468, 236, -4, -120, 1084, 45;
-32, 277, 9, -459, 244, -11, -126, 1080, 36;
-27, 281, 12, -431, 269, -1, -108, 1099, 49;
-25, 284, 14, -409, 288, 2, -98, 1110, 54;
-23, 286, 14, -387, 304, 5, -90, 1118, 57;
-26, 283, 10, -382, 302, -9, -104, 1104, 39;
-21, 288, 14, -348, 327, 3, -83, 1125, 55;
-21, 288, 12, -330, 334, 0, -82, 1124, 50;
-20, 289, 12, -308, 344, -1, -78, 1127, 49;
-15, 292, 15, -276, 363, 7, -61, 1142, 60;
-12, 294, 16, -249, 376, 11, -50, 1150, 65;
-11, 295, 16, -225, 384, 11, -44, 1153, 64;
-15, 290, 11, -217, 374, -6, -60, 1134, 43;
-11, 293, 13, -185, 387, 0, -46, 1144, 50;
-10, 293, 12, -162, 391, -2, -42, 1144, 48;
-11, 291, 9, -143, 388, -9, -45, 1136, 38;
-9, 292, 10, -114, 395, -6, -35, 1141, 42;
-4, 295, 13, -79, 406, 1, -18, 1152, 52;
-4, 294, 12, -56, 405, -2, -16, 1148, 47;
0, 298, 15, -19, 417, 7, 2, 1162, 60;
19, 17, 12, 1809, 2947, 1113, 75, 68, 49;
10, 29, 9, 2766, 1808, 2409, 41, 115, 38;
20, 4, 4, 2438, 2305, 2369, 81, 17, 16;
10, 23, 4, 2645, 4134, 2674, 41, 91, 17;
14, 12, 2, 3712, 4851, 1391, 54, 49, 10;
17, 4, 1, 4230, 3062, 1661, 70, 16, 5;
1, 21, 11, 3225, 4317, 2500, 6, 81, 43;
17, 10, 8, 2495, 2579, 1606, 66, 40, 32;
11, 7, 1, 1810, 2469, 2782, 43, 28, 5;
7, 3, 8, 2300, 3957, 1453, 29, 13, 31;
2, 14, 6, 3501, 4056, 1138, 8, 57, 23;
1, 5, 4, 1665, 3704, 1829, 6, 19, 18;
15, 6, 1, 3081, 5220, 2835, 60, 25, 6;
14, 21, 3, 2925, 4110, 1931, 57, 84, 12;
18, 7, 1, 2256, 3746, 1732, 72, 29, 4;
1, 3, 8, 4407, 2883, 2679, 7, 12, 34;
6, 27, 6, 4198, 3535, 1552, 25, 108, 24;
9, 24, 2, 2250, 4869, 1577, 35, 97, 9;
14, 3, 8, 2064, 2664, 2726, 57, 14, 34;
16, 15, 1, 2074, 2864, 2652, 63, 58, 5;
0, 17, 9, 3040, 2578, 1185, 1, 66, 37;
18, 10, 8, 3011, 3798, 1552, 71, 39, 34;
17, 28, 11, 1614, 5302, 1856, 69, 110, 43;
12, 24, 0, 2212, 1965, 2461, 50, 94, 3;
8, 15, 5, 4326, 3496, 2280, 33, 61, 21;
1, 2, 1, 2600, 3445, 2646, 5, 11, 4;
12, 28, 8, 1827, 3065, 2397, 49, 109, 33;
3, 23, 8, 3866, 1842, 2560, 12, 93, 32;
11, 5, 9, 2550, 5347, 1874, 46, 22, 37;
20, 28, 3, 3765, 1865, 2780, 78, 109, 14;
4, 26, 5, 1639, 2504, 2937, 18, 102, 21;
12, 26, 5, 1823, 5035, 2918, 47, 102, 22;
14, 17, 6, 1784, 2266, 1249, 57, 69, 25;
20, 1, 3, 3292, 2356, 2423, 79, 5, 12;
1, 5, 0, 3876, 3880, 2588, 5, 22, 0;
20, 2, 4, 2361, 3907, 1929, 80, 8, 17;
8, 25, 5, 4211, 5248, 1054, 34, 97, 22;
8, 28, 0, 1722, 4216, 2171, 32, 109, 0;
18, 28, 11, 2443, 4435, 1565, 71, 112, 45;
15, 8, 11, 3086, 3632, 2136, 58, 34, 45;
5, 6, 3, 2177, 3034, 1264, 22, 23, 13;
4, 18, 3, 3050, 2882, 1816, 16, 72, 11;
9, 14, 1, 2481, 2446, 2658, 36, 57, 5;
1, 6, 2, 3830, 4231, 2782, 7, 25, 10;
17, 22, 5, 3610, 4871, 2016, 67, 87, 20;
9, 5, 3, 2078, 4191, 2738, 38, 22, 15;
17, 16, 5, 3353, 2348, 1196, 69, 64, 20;
12, 21, 3, 1860, 2035, 2125, 50, 82, 13;
15, 8, 0, 2703, 2548, 1595, 62, 33, 2;
12, 0, 1, 3158, 4446, 2285, 48, 1, 6;
16, 6, 8, 4051, 4861, 2363, 65, 24, 31;
17, 27, 3, 3562, 2308, 1416, 69, 105, 12;
13, 29, 12, 2833, 4996, 1252, 51, 116, 50;
19, 28, 8, 3899, 2402, 2648, 76, 110, 31;
7, 12, 0, 2409, 4238, 1161, 29, 50, 3;
1, 3, 1, 1768, 1958, 1178, 4, 12, 6;
14, 4, 12, 1706, 3041, 2543, 55, 17, 46;
3, 8, 5, 2258, 3725, 1785, 13, 32, 22;
10, 0, 12, 2247, 3350, 2847, 42, 1, 50;
17, 19, 6, 4178, 4275, 2100, 67, 74, 27;
10, 22, 6, 1520, 4578, 2222, 40, 89, 24;
8, 2, 7, 1823, 2172, 1293, 34, 9, 28;
9, 3, 7, 2561, 2013, 2039, 35, 13, 27;
19, 16, 13, 2176, 2834, 1823, 77, 64, 50;
13, 20, 9, 3205, 3457, 1642, 53, 78, 38;
5, 9, 10, 4182, 1959, 1329, 19, 36, 41;
5, 29, 0, 3044, 3453, 2678, 22, 116, 2;
9, 22, 5, 3153, 4816, 1198, 38, 88, 21;
8, 24, 7, 2446, 2391, 1589, 33, 94, 28;
10, 26, 2, 4402, 3791, 2813, 39, 103, 10;
8, 19, 8, 2310, 2180, 1342, 33, 77, 33;
16, 31, 12, 4213, 4059, 2087, 64, 121, 48;
5, 12, 10, 4076, 4964, 2820, 20, 48, 40;
4, 20, 11, 4189, 3827, 2013, 18, 80, 44;
14, 16, 3, 2831, 3745, 1623, 56, 64, 14;
7, 18, 9, 4136, 3651, 1338, 30, 71, 36;
20, 2, 3, 2041, 1930, 1655, 79, 9, 14;
0, 2, 6, 2881, 5395, 2413, 3, 8, 27;
1, 3, 4, 3996, 3324, 1111, 5, 13, 18;
16, 2, 13, 2891, 3164, 1555, 64, 11, 50;
703, 1026, 409, 5249, 4593, 3118, 2743, 4001, 1598;
715, 730, 494, 5020, 4390, 2973, 2790, 2848, 1929;
597, 797, 381, 4836, 4231, 2869, 2328, 3108, 1488;
624, 950, 362, 4674, 4092, 2784, 2436, 3706, 1414;
589, 832, 335, 4474, 3915, 2658, 2299, 3245, 1307;
616, 868, 360, 4273, 3736, 2528, 2402, 3386, 1407;
546, 729, 331, 4129, 3613, 2453, 2131, 2843, 1294;
465, 849, 332, 3961, 3465, 2350, 1816, 3314, 1297;
489, 657, 355, 3805, 3329, 2257, 1908, 2563, 1385;
544, 765, 357, 3666, 3209, 2180, 2122, 2983, 1395;
401, 745, 299, 3534, 3095, 2106, 1563, 2906, 1169;
434, 633, 255, 3354, 2931, 1981, 1695, 2472, 995;
362, 636, 280, 3234, 2828, 1915, 1414, 2481, 1092;
355, 563, 238, 3126, 2736, 1859, 1385, 2199, 928;
341, 624, 227, 2972, 2598, 1755, 1331, 2436, 888;
394, 615, 260, 2854, 2494, 1685, 1537, 2400, 1017;
365, 623, 245, 2783, 2438, 1660, 1427, 2432, 955;
302, 518, 207, 2661, 2329, 1581, 1177, 2020, 808;
315, 521, 248, 2530, 2211, 1493, 1231, 2032, 968;
349, 486, 175, 2444, 2138, 1448, 1364, 1896, 683;
330, 489, 173, 2351, 2056, 1393, 1287, 1910, 677;
254, 464, 184, 2248, 1965, 1328, 992, 1811, 720;
293, 571, 211, 2164, 1892, 1280, 1143, 2229, 823;
250, 536, 152, 2114, 1853, 1265, 978, 2091, 593;
234, 455, 184, 2031, 1780, 1215, 913, 1778, 720;
244, 535, 153, 1945, 1703, 1161, 954, 2086, 597;
229, 464, 127, 1833, 1602, 1080, 896, 1813, 496;
210, 434, 129, 1773, 1550, 1049, 819, 1695, 505;
253, 445, 120, 1699, 1485, 1004, 988, 1738, 469;
198, 464, 122, 1644, 1439, 976, 773, 1813, 476;
222, 453, 113, 1600, 1403, 959, 869, 1767, 443;
180, 476, 105, 1507, 1317, 890, 705, 1857, 410;
209, 439, 111, 1445, 1263, 853, 818, 1712, 433;
179, 454, 109, 1377, 1202, 808, 701, 1771, 425;
163, 434, 113, 1334, 1166, 787, 637, 1692, 443;
171, 419, 111, 1299, 1137, 773, 669, 1634, 433;
175, 370, 99, 1249, 1094, 744, 683, 1445, 388;
167, 425, 112, 1212, 1063, 727, 652, 1659, 439;
147, 427, 92, 1149, 1005, 683, 576, 1665, 361;
159, 418, 77, 1082, 944, 634, 623, 1633, 300;
152, 399, 94, 1056, 923, 626, 593, 1558, 368;
127, 357, 85, 1033, 906, 619, 497, 1395, 332;
132, 356, 91, 982, 860, 585, 515, 1390, 355;
119, 348, 89, 958, 841, 576, 466, 1360, 347;
130, 382, 82, 900, 787, 534, 507, 1492, 322;
119, 361, 80, 883, 775, 531, 465, 1409, 313;
119, 364, 73, 832, 727, 493, 466, 1421, 287;
105, 360, 76, 785, 685, 460, 410, 1407, 297;
104, 357, 71, 763, 667, 451, 407, 1395, 280;
106, 359, 71, 751, 659, 451, 413, 1403, 279;
87, 329, 65, 721, 633, 433, 340, 1284, 257;
95, 349, 64, 696, 610, 418, 370, 1364, 250;
86, 324, 54, 661, 579, 395, 335, 1264, 211;
85, 315, 57, 629, 550, 373, 331, 1230, 225;
68, 309, 45, 587, 511, 341, 265, 1207, 175;
63, 340, 41, 579, 506, 343, 247, 1326, 160;
67, 332, 38, 539, 469, 312, 262, 1297, 151;
78, 310, 44, 553, 486, 335, 307, 1210, 174;
66, 305, 43, 501, 437, 292, 260, 1191, 170;
65, 318, 40, 512, 450, 311, 256, 1242, 159;
69, 327, 34, 482, 422, 288, 270, 1276, 135;
66, 307, 37, 468, 411, 282, 261, 1199, 148;
47, 308, 29, 430, 375, 252, 184, 1203, 114;
61, 307, 34, 421, 368, 249, 240, 1199, 134;
43, 315, 36, 395, 345, 231, 169, 1230, 143;
43, 307, 34, 381, 333, 223, 169, 1200, 136;
52, 293, 33, 389, 343, 237, 204, 1144, 131;
42, 301, 30, 378, 333, 232, 166, 1177, 117;
43, 297, 32, 343, 300, 203, 168, 1162, 127;
46, 301, 24, 321, 279, 186, 182, 1177, 96;
38, 290, 21, 312, 272, 182, 148, 1131, 85;
43, 299, 23, 299, 260, 174, 168, 1168, 92;
44, 299, 26, 311, 274, 191, 172, 1166, 104;
36, 291, 25, 275, 240, 160, 143, 1135, 100;
35, 299, 26, 293, 259, 182, 138, 1166, 104;
39, 291, 27, 281, 248, 174, 152, 1137, 105;
29, 290, 14, 229, 198, 127, 115, 1132, 56;
33, 283, 18, 229, 199, 131, 132, 1104, 72;
28, 290, 20, 241, 212, 147, 112, 1131, 80;
34, 287, 21, 236, 208, 146, 134, 1122, 82;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, -1, -1, -1, 4, 999, 2;
1, 256, 1, 1, 1, 1, 6, 1000, 4;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 4, 999, 2;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 1, 1, 1, 1, 5, 1000, 3;
1, 256, 0, -1, -1, -1, 3, 998, 1;
1, 256, 0, -1, -1, -1, 4, 999, 2;
1, 256, 0, 1, 1, 1, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 4, 999, 2;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 1, 1, 1, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, -1, -1, -1, 3, 998, 1;
1, 256, 0, -1, -1, -1, 4, 999, 2;
1, 256, 0, 0, 0, 0, 4, 999, 2;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 5, 999, 3;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 4, 999, 2;
1, 256, 0, -1, -1, -1, 4, 999, 2;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, -1, -1, -1, 4, 998, 1;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, 0, 0, 0, 5, 1000, 3;
1, 256, 0, -1, -1, -1, 4, 999, 2;
1, 256, 0, -1, -1, -1, 4, 999, 2;
